NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/sort-numeric-up.svg, Mexico, 26d22c8b582f367505eb2c1a5f9b8c59ea7a0c77c7114e97559f3d7fc6a7da16, OK, S2-Final y S2-Original, 26d22c8b582f367505eb2c1a5f9b8c59ea7a0c77c7114e97559f3d7fc6a7da16, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/sort-amount-down.svg, Mexico, 07223325d9ed9fb567fa6e9cfcf20bde935d32665eef6bc3d4b54d0010945249, OK, S2-Final y S2-Original, 07223325d9ed9fb567fa6e9cfcf20bde935d32665eef6bc3d4b54d0010945249, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/user-plus.svg, Mexico, 5e3b9c7ebc3bfda76c890b777a6ec8d0f24a4498a2491c2cfd4f92e817df29e0, OK, S2-Final y S2-Original, 5e3b9c7ebc3bfda76c890b777a6ec8d0f24a4498a2491c2cfd4f92e817df29e0, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/usr/bin/honeybee-cls, Mexico, 5317a44345ff3b4b4749d213bb8c83b70bee90202eec680db1b0bc775c060a14, OK, S2-Final y S2-Original, 5317a44345ff3b4b4749d213bb8c83b70bee90202eec680db1b0bc775c060a14, OK, NO, 2023-04-20 18:37:49, ContainerFile, El conteo de hash no coincide. El hash se repite 144 en el archivo original y 162 en el archivo del evento., 144, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/laptop.svg, Mexico, 5b5e1c4ab4de5d66b0b84f21fade02cf9248d3c07694a4cb0b8d7ea3901317db, OK, S2-Final y S2-Original, 5b5e1c4ab4de5d66b0b84f21fade02cf9248d3c07694a4cb0b8d7ea3901317db, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/border-outer.svg, Mexico, 1d8508229e2839a70da70bf8301d49d553177529d289909fae4dc16f02028fe2, OK, S2-Final y S2-Original, 1d8508229e2839a70da70bf8301d49d553177529d289909fae4dc16f02028fe2, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/pictures/4qws6mdhl9nuqx3w/candidate5.png, Mexico, 57486150ce953d1b5d45c1c4f18bc7a3193a53941f29916714fd214981efb165, OK, S2-Final y S2-Original, 57486150ce953d1b5d45c1c4f18bc7a3193a53941f29916714fd214981efb165, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 127 en el archivo original y 147 en el archivo del evento., 127, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/states-close.svg, Mexico, 72c2ef31344e56c541508c8422d8b50eac3c1875ca23e79c138f857e6009a5a0, OK, S2-Final y S2-Original, 72c2ef31344e56c541508c8422d8b50eac3c1875ca23e79c138f857e6009a5a0, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/tick.png, Mexico, 4a8e2dcda5726b7e9a2574dd3fd687f92c371aa6c21faf2c8217a971f0b8eaff, OK, S2-Final y S2-Original, 4a8e2dcda5726b7e9a2574dd3fd687f92c371aa6c21faf2c8217a971f0b8eaff, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/check.svg, Mexico, 8434715cb30cdbbcb65f17c9c940c4148dd1d88db653b5a0ef086bdbaac1b796, OK, S2-Final y S2-Original, 8434715cb30cdbbcb65f17c9c940c4148dd1d88db653b5a0ef086bdbaac1b796, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
