NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/simulacromexr/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, 63b8944e6c8b29b58c22223cfd028ca23e40047e89ecfcc04af30198e606afad, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahr/results/processor/1u2oyc3kwwda3etl/voters, Mexico, , OK, S1-Final y S1-Intermedia, 6358f1a5fd8835dd22cb2c7e26910816fd35630e9aa9abf2a307c254b848b4a0, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr-bulletin/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, 1dd70092adf826aac2d1ee206d30e7f8791888303ff525caca4f943362fe8aff, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/var/lib/hb/2m0b9ucs4zthwjgm/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, 90e662e8501652a0b09352a207bf36456ddacc5bf9806eefde0f75ada1982cda, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/processor/cfc03qlr778xr50/voters-sorted, Mexico, , OK, S1-Final y S1-Intermedia, d4fd5cf95622ecf6e7a158660dc347ff6e7e266f0b17c85e9aedaf3d61154836, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahp/results/processor/2m0b9ucs4zthwjgm/votes-fingerprint, Mexico, , OK, S1-Final y S1-Intermedia, cea95356268375470b66efc7d32852a38c1b98bf735f019534036519f900d98e, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahr/reports/acta_escrutinio.pdf, Mexico, , OK, S1-Final y S1-Intermedia, 2a4e4d2cd896d2c032cd8013d37d4ed67a39b39a550280e788c6bff14ca1d460, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, 43381f208b9d001abb053f8e44c58c8c7f0db87d1609702d376d6df46c386d57, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexp/results/decryptor/4nc7xtus3blgg17n/decryption-proofs, Mexico, , OK, S1-Final y S1-Intermedia, 6c326053f82fe62a299d9296b406a56274b96363505a19a5efe35fe8f6635e5a, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacrocoahp/results/processor/2m0b9ucs4zthwjgm/voters, Mexico, , OK, S1-Final y S1-Intermedia, f548910ed8de51bcbe538140fa8f97275aa7bcedd51301902771e21133c39d9f, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
